column,value,count,share_pct
Loan ID,L040368,1,0.002
Loan ID,L040369,1,0.002
Loan ID,L040370,1,0.002
Loan ID,L040371,1,0.002
Loan ID,L040372,1,0.002
Loan ID,L040373,1,0.002
Loan ID,L040374,1,0.002
Loan ID,L040375,1,0.002
Loan ID,L040376,1,0.002
Loan ID,L040377,1,0.002
Loan ID,L040378,1,0.002
Loan ID,L040379,1,0.002
Loan ID,L040380,1,0.002
Loan ID,L040381,1,0.002
Loan ID,L040382,1,0.002
Loan ID,L040383,1,0.002
Loan ID,L040384,1,0.002
Loan ID,L040385,1,0.002
Loan ID,L040386,1,0.002
Loan ID,L040387,1,0.002
Loan ID,L040388,1,0.002
Loan ID,L040389,1,0.002
Loan ID,L040390,1,0.002
Loan ID,L040391,1,0.002
Loan ID,L040392,1,0.002
Loan ID,L040393,1,0.002
Loan ID,L040394,1,0.002
Loan ID,L040395,1,0.002
Loan ID,L040396,1,0.002
Loan ID,L040397,1,0.002
Loan ID,L040398,1,0.002
Loan ID,L040399,1,0.002
Loan ID,L040400,1,0.002
Loan ID,L040401,1,0.002
Loan ID,L040402,1,0.002
Loan ID,L040403,1,0.002
Loan ID,L040404,1,0.002
Loan ID,L040405,1,0.002
Loan ID,L040406,1,0.002
Loan ID,L040407,1,0.002
Loan ID,L040408,1,0.002
Loan ID,L040409,1,0.002
Loan ID,L040410,1,0.002
Loan ID,L040411,1,0.002
Loan ID,L040412,1,0.002
Loan ID,L040413,1,0.002
Loan ID,L040414,1,0.002
Loan ID,L040415,1,0.002
Loan ID,L040416,1,0.002
Loan ID,L040417,1,0.002
Loan ID,L040418,1,0.002
Loan ID,L040419,1,0.002
Loan ID,L040420,1,0.002
Loan ID,L040421,1,0.002
Loan ID,L040422,1,0.002
Loan ID,L040423,1,0.002
Loan ID,L040424,1,0.002
Loan ID,L040425,1,0.002
Loan ID,L040426,1,0.002
Loan ID,L040427,1,0.002
Loan ID,L040428,1,0.002
Loan ID,L040429,1,0.002
Loan ID,L040430,1,0.002
Loan ID,L040431,1,0.002
Loan ID,L040432,1,0.002
Loan ID,L040433,1,0.002
Loan ID,L040434,1,0.002
Loan ID,L040435,1,0.002
Loan ID,L040436,1,0.002
Loan ID,L040437,1,0.002
Loan ID,L040438,1,0.002
Loan ID,L040439,1,0.002
Loan ID,L040440,1,0.002
Loan ID,L040441,1,0.002
Loan ID,L040442,1,0.002
Loan ID,L040443,1,0.002
Loan ID,L040444,1,0.002
Loan ID,L040445,1,0.002
Loan ID,L040446,1,0.002
Loan ID,L040447,1,0.002
Loan ID,L040448,1,0.002
Loan ID,L040449,1,0.002
Loan ID,L040450,1,0.002
Loan ID,L040451,1,0.002
Loan ID,L040452,1,0.002
Loan ID,L040453,1,0.002
Loan ID,L040454,1,0.002
Loan ID,L040455,1,0.002
Loan ID,L040456,1,0.002
Loan ID,L040457,1,0.002
Loan ID,L040458,1,0.002
Loan ID,L040459,1,0.002
Loan ID,L040460,1,0.002
Loan ID,L040461,1,0.002
Loan ID,L040462,1,0.002
Loan ID,L040463,1,0.002
Loan ID,L040464,1,0.002
Loan ID,L040465,1,0.002
Loan ID,L040466,1,0.002
Loan ID,L040467,1,0.002
Loan ID,L040468,1,0.002
Loan ID,L040469,1,0.002
Loan ID,L040470,1,0.002
Loan ID,L040471,1,0.002
Loan ID,L040472,1,0.002
Loan ID,L040473,1,0.002
Loan ID,L040474,1,0.002
Loan ID,L040475,1,0.002
Loan ID,L040476,1,0.002
Loan ID,L040477,1,0.002
Loan ID,L040478,1,0.002
Loan ID,L040479,1,0.002
Loan ID,L040480,1,0.002
Loan ID,L040481,1,0.002
Loan ID,L040482,1,0.002
Loan ID,L040483,1,0.002
Loan ID,L040484,1,0.002
Loan ID,L040485,1,0.002
Loan ID,L040486,1,0.002
Loan ID,L040487,1,0.002
Loan ID,L040488,1,0.002
Loan ID,L040489,1,0.002
Loan ID,L040490,1,0.002
Loan ID,L040491,1,0.002
Loan ID,L040492,1,0.002
Loan ID,L040493,1,0.002
Loan ID,L040494,1,0.002
Loan ID,L040495,1,0.002
Loan ID,L040496,1,0.002
Loan ID,L040497,1,0.002
Loan ID,L040498,1,0.002
Loan ID,L040499,1,0.002
Loan ID,L040500,1,0.002
Loan ID,L040501,1,0.002
Loan ID,L040502,1,0.002
Loan ID,L040503,1,0.002
Loan ID,L040504,1,0.002
Loan ID,L040505,1,0.002
Loan ID,L040506,1,0.002
Loan ID,L040507,1,0.002
Loan ID,L040508,1,0.002
Loan ID,L040509,1,0.002
Loan ID,L040510,1,0.002
Loan ID,L040511,1,0.002
Loan ID,L040512,1,0.002
Loan ID,L040513,1,0.002
Loan ID,L040514,1,0.002
Loan ID,L040515,1,0.002
Loan ID,L040516,1,0.002
Loan ID,L040517,1,0.002
Loan ID,L040518,1,0.002
Loan ID,L040519,1,0.002
Loan ID,L040520,1,0.002
Loan ID,L040521,1,0.002
Loan ID,L040522,1,0.002
Loan ID,L040523,1,0.002
Loan ID,L040524,1,0.002
Loan ID,L040525,1,0.002
Loan ID,L040526,1,0.002
Loan ID,L040527,1,0.002
Loan ID,L040528,1,0.002
Loan ID,L040529,1,0.002
Loan ID,L040530,1,0.002
Loan ID,L040531,1,0.002
Loan ID,L040532,1,0.002
Loan ID,L040533,1,0.002
Loan ID,L040534,1,0.002
Loan ID,L040535,1,0.002
Loan ID,L040536,1,0.002
Loan ID,L040537,1,0.002
Loan ID,L040538,1,0.002
Loan ID,L040539,1,0.002
Loan ID,L040540,1,0.002
Loan ID,L040541,1,0.002
Loan ID,L040542,1,0.002
Loan ID,L040543,1,0.002
Loan ID,L040544,1,0.002
Loan ID,L040545,1,0.002
Loan ID,L040546,1,0.002
Loan ID,L040547,1,0.002
Loan ID,L040548,1,0.002
Loan ID,L040549,1,0.002
Loan ID,L040550,1,0.002
Loan ID,L040551,1,0.002
Loan ID,L040552,1,0.002
Loan ID,L040553,1,0.002
Loan ID,L040554,1,0.002
Loan ID,L040555,1,0.002
Loan ID,L040556,1,0.002
Loan ID,L040557,1,0.002
Loan ID,L040558,1,0.002
Loan ID,L040559,1,0.002
Loan ID,L040560,1,0.002
Loan ID,L040561,1,0.002
Loan ID,L040562,1,0.002
Loan ID,L040563,1,0.002
Loan ID,L040564,1,0.002
Loan ID,L040565,1,0.002
Loan ID,L040566,1,0.002
Loan ID,L040567,1,0.002
Loan ID,L040568,1,0.002
Loan ID,L040569,1,0.002
Loan ID,L040570,1,0.002
Loan ID,L040571,1,0.002
Loan ID,L040572,1,0.002
Loan ID,L040573,1,0.002
Loan ID,L040574,1,0.002
Loan ID,L040575,1,0.002
Loan ID,L040576,1,0.002
Loan ID,L040577,1,0.002
Loan ID,L040578,1,0.002
Loan ID,L040579,1,0.002
Loan ID,L040580,1,0.002
Loan ID,L040581,1,0.002
Loan ID,L040582,1,0.002
Loan ID,L040583,1,0.002
Loan ID,L040584,1,0.002
Loan ID,L040585,1,0.002
Loan ID,L040586,1,0.002
Loan ID,L040587,1,0.002
Loan ID,L040588,1,0.002
Loan ID,L040589,1,0.002
Loan ID,L040590,1,0.002
Loan ID,L040591,1,0.002
Loan ID,L040592,1,0.002
Loan ID,L040593,1,0.002
Loan ID,L040594,1,0.002
Loan ID,L040595,1,0.002
Loan ID,L040596,1,0.002
Loan ID,L040597,1,0.002
Loan ID,L040598,1,0.002
Loan ID,L040599,1,0.002
Loan ID,L040600,1,0.002
Loan ID,L040601,1,0.002
Loan ID,L040602,1,0.002
Loan ID,L040603,1,0.002
Loan ID,L040604,1,0.002
Loan ID,L040605,1,0.002
Loan ID,L040606,1,0.002
Loan ID,L040607,1,0.002
Loan ID,L040608,1,0.002
Loan ID,L040609,1,0.002
Loan ID,L040610,1,0.002
Loan ID,L040611,1,0.002
Loan ID,L040612,1,0.002
Loan ID,L040613,1,0.002
Loan ID,L040614,1,0.002
Loan ID,L040615,1,0.002
Loan ID,L040616,1,0.002
Loan ID,L040617,1,0.002
Loan ID,L040618,1,0.002
Loan ID,L040619,1,0.002
Loan ID,L040620,1,0.002
Loan ID,L040621,1,0.002
Loan ID,L040622,1,0.002
Loan ID,L040623,1,0.002
Loan ID,L040624,1,0.002
Loan ID,L040625,1,0.002
Loan ID,L040626,1,0.002
Loan ID,L040627,1,0.002
Loan ID,L040628,1,0.002
Loan ID,L040629,1,0.002
Loan ID,L040630,1,0.002
Loan ID,L040631,1,0.002
Loan ID,L040632,1,0.002
Loan ID,L040633,1,0.002
Loan ID,L040634,1,0.002
Loan ID,L040635,1,0.002
Loan ID,L040636,1,0.002
Loan ID,L040637,1,0.002
Loan ID,L040638,1,0.002
Loan ID,L040639,1,0.002
Loan ID,L040640,1,0.002
Loan ID,L040641,1,0.002
Loan ID,L040642,1,0.002
Loan ID,L040643,1,0.002
Loan ID,L040644,1,0.002
Loan ID,L040645,1,0.002
Loan ID,L040646,1,0.002
Loan ID,L040647,1,0.002
Loan ID,L040648,1,0.002
Loan ID,L040649,1,0.002
Loan ID,L040650,1,0.002
Loan ID,L040651,1,0.002
Loan ID,L040652,1,0.002
Loan ID,L040653,1,0.002
Loan ID,L040654,1,0.002
Loan ID,L040655,1,0.002
Loan ID,L040656,1,0.002
Loan ID,L040657,1,0.002
Loan ID,L040658,1,0.002
Loan ID,L040659,1,0.002
Loan ID,L040660,1,0.002
Loan ID,L040661,1,0.002
Loan ID,L040662,1,0.002
Loan ID,L040663,1,0.002
Loan ID,L040664,1,0.002
Loan ID,L040665,1,0.002
Loan ID,L040666,1,0.002
Loan ID,L040667,1,0.002
Loan ID,L040668,1,0.002
Loan ID,L040669,1,0.002
Loan ID,L040670,1,0.002
Loan ID,L040671,1,0.002
Loan ID,L040672,1,0.002
Loan ID,L040673,1,0.002
Loan ID,L040674,1,0.002
Loan ID,L040675,1,0.002
Loan ID,L040676,1,0.002
Loan ID,L040677,1,0.002
Loan ID,L040678,1,0.002
Loan ID,L040679,1,0.002
Loan ID,L040680,1,0.002
Loan ID,L040681,1,0.002
Loan ID,L040682,1,0.002
Loan ID,L040683,1,0.002
Loan ID,L040684,1,0.002
Loan ID,L040685,1,0.002
Loan ID,L040686,1,0.002
Loan ID,L040687,1,0.002
Loan ID,L040688,1,0.002
Loan ID,L040689,1,0.002
Loan ID,L040690,1,0.002
Loan ID,L040691,1,0.002
Loan ID,L040692,1,0.002
Loan ID,L040693,1,0.002
Loan ID,L040694,1,0.002
Loan ID,L040695,1,0.002
Loan ID,L040696,1,0.002
Loan ID,L040697,1,0.002
Loan ID,L040698,1,0.002
Loan ID,L040699,1,0.002
Loan ID,L040700,1,0.002
Loan ID,L040701,1,0.002
Loan ID,L040702,1,0.002
Loan ID,L040703,1,0.002
Loan ID,L040704,1,0.002
Loan ID,L040705,1,0.002
Loan ID,L040706,1,0.002
Loan ID,L040707,1,0.002
Loan ID,L040708,1,0.002
Loan ID,L040709,1,0.002
Loan ID,L040710,1,0.002
Loan ID,L040711,1,0.002
Loan ID,L040712,1,0.002
Loan ID,L040713,1,0.002
Loan ID,L040714,1,0.002
Loan ID,L040715,1,0.002
Loan ID,L040716,1,0.002
Loan ID,L040717,1,0.002
Loan ID,L040718,1,0.002
Loan ID,L040719,1,0.002
Loan ID,L040720,1,0.002
Loan ID,L040721,1,0.002
Loan ID,L040722,1,0.002
Loan ID,L040723,1,0.002
Loan ID,L040724,1,0.002
Loan ID,L040725,1,0.002
Loan ID,L040726,1,0.002
Loan ID,L040727,1,0.002
Loan ID,L040728,1,0.002
Loan ID,L040729,1,0.002
Loan ID,L040730,1,0.002
Loan ID,L040731,1,0.002
Loan ID,L040732,1,0.002
Loan ID,L040733,1,0.002
Loan ID,L040734,1,0.002
Loan ID,L040735,1,0.002
Loan ID,L040736,1,0.002
Loan ID,L040737,1,0.002
Loan ID,L040738,1,0.002
Loan ID,L040739,1,0.002
Loan ID,L040740,1,0.002
Loan ID,L040741,1,0.002
Loan ID,L040742,1,0.002
Loan ID,L040743,1,0.002
Loan ID,L040744,1,0.002
Loan ID,L040745,1,0.002
Loan ID,L040746,1,0.002
Loan ID,L040747,1,0.002
Loan ID,L040748,1,0.002
Loan ID,L040749,1,0.002
Loan ID,L040750,1,0.002
Loan ID,L040751,1,0.002
Loan ID,L040752,1,0.002
Loan ID,L040753,1,0.002
Loan ID,L040754,1,0.002
Loan ID,L040755,1,0.002
Loan ID,L040756,1,0.002
Loan ID,L040757,1,0.002
Loan ID,L040758,1,0.002
Loan ID,L040759,1,0.002
Loan ID,L040760,1,0.002
Loan ID,L040761,1,0.002
Loan ID,L040762,1,0.002
Loan ID,L040763,1,0.002
Loan ID,L040764,1,0.002
Loan ID,L040765,1,0.002
Loan ID,L040766,1,0.002
Loan ID,L040767,1,0.002
Loan ID,L040768,1,0.002
Loan ID,L040769,1,0.002
Loan ID,L040770,1,0.002
Loan ID,L040771,1,0.002
Loan ID,L040772,1,0.002
Loan ID,L040773,1,0.002
Loan ID,L040774,1,0.002
Loan ID,L040775,1,0.002
Loan ID,L040776,1,0.002
Loan ID,L040777,1,0.002
Loan ID,L040778,1,0.002
Loan ID,L040779,1,0.002
Loan ID,L040780,1,0.002
Loan ID,L040781,1,0.002
Loan ID,L040782,1,0.002
Loan ID,L040783,1,0.002
Loan ID,L040784,1,0.002
Loan ID,L040785,1,0.002
Loan ID,L040786,1,0.002
Loan ID,L040787,1,0.002
Loan ID,L040788,1,0.002
Loan ID,L040789,1,0.002
Loan ID,L040790,1,0.002
Loan ID,L040791,1,0.002
Loan ID,L040792,1,0.002
Loan ID,L040793,1,0.002
Loan ID,L040794,1,0.002
Loan ID,L040795,1,0.002
Loan ID,L040796,1,0.002
Loan ID,L040797,1,0.002
Loan ID,L040798,1,0.002
Loan ID,L040799,1,0.002
Loan ID,L040800,1,0.002
Loan ID,L040801,1,0.002
Loan ID,L040802,1,0.002
Loan ID,L040803,1,0.002
Loan ID,L040804,1,0.002
Loan ID,L040805,1,0.002
Loan ID,L040806,1,0.002
Loan ID,L040807,1,0.002
Loan ID,L040808,1,0.002
Loan ID,L040809,1,0.002
Loan ID,L040810,1,0.002
Loan ID,L040811,1,0.002
Loan ID,L040812,1,0.002
Loan ID,L040813,1,0.002
Loan ID,L040814,1,0.002
Loan ID,L040815,1,0.002
Loan ID,L040816,1,0.002
Loan ID,L040817,1,0.002
Loan ID,L040818,1,0.002
Loan ID,L040819,1,0.002
Loan ID,L040820,1,0.002
Loan ID,L040821,1,0.002
Loan ID,L040822,1,0.002
Loan ID,L040823,1,0.002
Loan ID,L040824,1,0.002
Loan ID,L040825,1,0.002
Loan ID,L040826,1,0.002
Loan ID,L040827,1,0.002
Loan ID,L040828,1,0.002
Loan ID,L040829,1,0.002
Loan ID,L040830,1,0.002
Loan ID,L040831,1,0.002
Loan ID,L040832,1,0.002
Loan ID,L040833,1,0.002
Loan ID,L040834,1,0.002
Loan ID,L040835,1,0.002
Loan ID,L040836,1,0.002
Loan ID,L040837,1,0.002
Loan ID,L040838,1,0.002
Loan ID,L040839,1,0.002
Loan ID,L040840,1,0.002
Loan ID,L040841,1,0.002
Loan ID,L040842,1,0.002
Loan ID,L040843,1,0.002
Loan ID,L040844,1,0.002
Loan ID,L040845,1,0.002
Loan ID,L040846,1,0.002
Loan ID,L040847,1,0.002
Loan ID,L040848,1,0.002
Loan ID,L040849,1,0.002
Loan ID,L040850,1,0.002
Loan ID,L040851,1,0.002
Loan ID,L040852,1,0.002
Loan ID,L040853,1,0.002
Loan ID,L040854,1,0.002
Loan ID,L040855,1,0.002
Loan ID,L040856,1,0.002
Loan ID,L040857,1,0.002
Loan ID,L040858,1,0.002
Loan ID,L040859,1,0.002
Loan ID,L040860,1,0.002
Loan ID,L040861,1,0.002
Loan ID,L040862,1,0.002
Loan ID,L040863,1,0.002
Loan ID,L040864,1,0.002
Loan ID,L040865,1,0.002
Loan ID,L040866,1,0.002
Loan ID,L040867,1,0.002
Loan ID,L040868,1,0.002
Loan ID,L040869,1,0.002
Loan ID,L040870,1,0.002
Loan ID,L040871,1,0.002
Loan ID,L040872,1,0.002
Loan ID,L040873,1,0.002
Loan ID,L040874,1,0.002
Loan ID,L040875,1,0.002
Loan ID,L040876,1,0.002
Loan ID,L040877,1,0.002
Loan ID,L040878,1,0.002
Loan ID,L040879,1,0.002
Loan ID,L040880,1,0.002
Loan ID,L040881,1,0.002
Loan ID,L040882,1,0.002
Loan ID,L040883,1,0.002
Loan ID,L040884,1,0.002
Loan ID,L040885,1,0.002
Loan ID,L040886,1,0.002
Loan ID,L040887,1,0.002
Loan ID,L040888,1,0.002
Loan ID,L040889,1,0.002
Loan ID,L040890,1,0.002
Loan ID,L040891,1,0.002
Loan ID,L040892,1,0.002
Loan ID,L040893,1,0.002
Loan ID,L040894,1,0.002
Loan ID,L040895,1,0.002
Loan ID,L040896,1,0.002
Loan ID,L040897,1,0.002
Loan ID,L040898,1,0.002
Loan ID,L040899,1,0.002
Loan ID,L040900,1,0.002
Loan ID,L040901,1,0.002
Loan ID,L040902,1,0.002
Loan ID,L040903,1,0.002
Loan ID,L040904,1,0.002
Loan ID,L040905,1,0.002
Loan ID,L040906,1,0.002
Loan ID,L040907,1,0.002
Loan ID,L040908,1,0.002
Loan ID,L040909,1,0.002
Loan ID,L040910,1,0.002
Loan ID,L040911,1,0.002
Loan ID,L040912,1,0.002
Loan ID,L040913,1,0.002
Loan ID,L040914,1,0.002
Loan ID,L040915,1,0.002
Loan ID,L040916,1,0.002
Loan ID,L040917,1,0.002
Loan ID,L040918,1,0.002
Loan ID,L040919,1,0.002
Loan ID,L040920,1,0.002
Loan ID,L040921,1,0.002
Loan ID,L040922,1,0.002
Loan ID,L040923,1,0.002
Loan ID,L040924,1,0.002
Loan ID,L040925,1,0.002
Loan ID,L040926,1,0.002
Loan ID,L040927,1,0.002
Loan ID,L040928,1,0.002
Loan ID,L040929,1,0.002
Loan ID,L040930,1,0.002
Loan ID,L040931,1,0.002
Loan ID,L040932,1,0.002
Loan ID,L040933,1,0.002
Loan ID,L040934,1,0.002
Loan ID,L040935,1,0.002
Loan ID,L040936,1,0.002
Loan ID,L040937,1,0.002
Loan ID,L040938,1,0.002
Loan ID,L040939,1,0.002
Loan ID,L040940,1,0.002
Loan ID,L040941,1,0.002
Loan ID,L040942,1,0.002
Loan ID,L040943,1,0.002
Loan ID,L040944,1,0.002
Loan ID,L040945,1,0.002
Loan ID,L040946,1,0.002
Loan ID,L040947,1,0.002
Loan ID,L040948,1,0.002
Loan ID,L040949,1,0.002
Loan ID,L040950,1,0.002
Loan ID,L040951,1,0.002
Loan ID,L040952,1,0.002
Loan ID,L040953,1,0.002
Loan ID,L040954,1,0.002
Loan ID,L040955,1,0.002
Loan ID,L040956,1,0.002
Loan ID,L040957,1,0.002
Loan ID,L040958,1,0.002
Loan ID,L040959,1,0.002
Loan ID,L040960,1,0.002
Loan ID,L040961,1,0.002
Loan ID,L040962,1,0.002
Loan ID,L040963,1,0.002
Loan ID,L040964,1,0.002
Loan ID,L040965,1,0.002
Loan ID,L040966,1,0.002
Loan ID,L040967,1,0.002
Loan ID,L040968,1,0.002
Loan ID,L040969,1,0.002
Loan ID,L040970,1,0.002
Loan ID,L040971,1,0.002
Loan ID,L040972,1,0.002
Loan ID,L040973,1,0.002
Loan ID,L040974,1,0.002
Loan ID,L040975,1,0.002
Loan ID,L040976,1,0.002
Loan ID,L040977,1,0.002
Loan ID,L040978,1,0.002
Loan ID,L040979,1,0.002
Loan ID,L040980,1,0.002
Loan ID,L040981,1,0.002
Loan ID,L040982,1,0.002
Loan ID,L040983,1,0.002
Loan ID,L040984,1,0.002
Loan ID,L040985,1,0.002
Loan ID,L040986,1,0.002
Loan ID,L040987,1,0.002
Loan ID,L040988,1,0.002
Loan ID,L040989,1,0.002
Loan ID,L040990,1,0.002
Loan ID,L040991,1,0.002
Loan ID,L040992,1,0.002
Loan ID,L040993,1,0.002
Loan ID,L040994,1,0.002
Loan ID,L040995,1,0.002
Loan ID,L040996,1,0.002
Loan ID,L040997,1,0.002
Loan ID,L040998,1,0.002
Loan ID,L040999,1,0.002
Loan ID,L041000,1,0.002
Loan ID,L041001,1,0.002
Loan ID,L041002,1,0.002
Loan ID,L041003,1,0.002
Loan ID,L041004,1,0.002
Loan ID,L041005,1,0.002
Loan ID,L041006,1,0.002
Loan ID,L041007,1,0.002
Loan ID,L041008,1,0.002
Loan ID,L041009,1,0.002
Loan ID,L041010,1,0.002
Loan ID,L041011,1,0.002
Loan ID,L041012,1,0.002
Loan ID,L041013,1,0.002
Loan ID,L041014,1,0.002
Loan ID,L041015,1,0.002
Loan ID,L041016,1,0.002
Loan ID,L041017,1,0.002
Loan ID,L041018,1,0.002
Loan ID,L041019,1,0.002
Loan ID,L041020,1,0.002
Loan ID,L041021,1,0.002
Loan ID,L041022,1,0.002
Loan ID,L041023,1,0.002
Loan ID,L041024,1,0.002
Loan ID,L041025,1,0.002
Loan ID,L041026,1,0.002
Loan ID,L041027,1,0.002
Loan ID,L041028,1,0.002
Loan ID,L041029,1,0.002
Loan ID,L041030,1,0.002
Loan ID,L041031,1,0.002
Loan ID,L041032,1,0.002
Loan ID,L041033,1,0.002
Loan ID,L041034,1,0.002
Loan ID,L041035,1,0.002
Loan ID,L041036,1,0.002
Loan ID,L041037,1,0.002
Loan ID,L041038,1,0.002
Loan ID,L041039,1,0.002
Loan ID,L041040,1,0.002
Loan ID,L041041,1,0.002
Loan ID,L041042,1,0.002
Loan ID,L041043,1,0.002
Loan ID,L041044,1,0.002
Loan ID,L041045,1,0.002
Loan ID,L041046,1,0.002
Loan ID,L041047,1,0.002
Loan ID,L041048,1,0.002
Loan ID,L041049,1,0.002
Loan ID,L041050,1,0.002
Loan ID,L041051,1,0.002
Loan ID,L041052,1,0.002
Loan ID,L041053,1,0.002
Loan ID,L041054,1,0.002
Loan ID,L041055,1,0.002
Loan ID,L041056,1,0.002
Loan ID,L041057,1,0.002
Loan ID,L041058,1,0.002
Loan ID,L041059,1,0.002
Loan ID,L041060,1,0.002
Loan ID,L041061,1,0.002
Loan ID,L041062,1,0.002
Loan ID,L041063,1,0.002
Loan ID,L041064,1,0.002
Loan ID,L041065,1,0.002
Loan ID,L041066,1,0.002
Loan ID,L041067,1,0.002
Loan ID,L041068,1,0.002
Loan ID,L041069,1,0.002
Loan ID,L041070,1,0.002
Loan ID,L041071,1,0.002
Loan ID,L041072,1,0.002
Loan ID,L041073,1,0.002
Loan ID,L041074,1,0.002
Loan ID,L041075,1,0.002
Loan ID,L041076,1,0.002
Loan ID,L041077,1,0.002
Loan ID,L041078,1,0.002
Loan ID,L041079,1,0.002
Loan ID,L041080,1,0.002
Loan ID,L041081,1,0.002
Loan ID,L041082,1,0.002
Loan ID,L041083,1,0.002
Loan ID,L041084,1,0.002
Loan ID,L041085,1,0.002
Loan ID,L041086,1,0.002
Loan ID,L041087,1,0.002
Loan ID,L041088,1,0.002
Loan ID,L041089,1,0.002
Loan ID,L041090,1,0.002
Loan ID,L041091,1,0.002
Loan ID,L041092,1,0.002
Loan ID,L041093,1,0.002
Loan ID,L041094,1,0.002
Loan ID,L041095,1,0.002
Loan ID,L041096,1,0.002
Loan ID,L041097,1,0.002
Loan ID,L041098,1,0.002
Loan ID,L041099,1,0.002
Loan ID,L041100,1,0.002
Loan ID,L041101,1,0.002
Loan ID,L041102,1,0.002
Loan ID,L041103,1,0.002
Loan ID,L041104,1,0.002
Loan ID,L041105,1,0.002
Loan ID,L041106,1,0.002
Loan ID,L041107,1,0.002
Loan ID,L041108,1,0.002
Loan ID,L041109,1,0.002
Loan ID,L041110,1,0.002
Loan ID,L041111,1,0.002
Loan ID,L041112,1,0.002
Loan ID,L041113,1,0.002
Loan ID,L041114,1,0.002
Loan ID,L041115,1,0.002
Loan ID,L041116,1,0.002
Loan ID,L041117,1,0.002
Loan ID,L041118,1,0.002
Loan ID,L041119,1,0.002
Loan ID,L041120,1,0.002
Loan ID,L041121,1,0.002
Loan ID,L041122,1,0.002
Loan ID,L041123,1,0.002
Loan ID,L041124,1,0.002
Loan ID,L041125,1,0.002
Loan ID,L041126,1,0.002
Loan ID,L041127,1,0.002
Loan ID,L041128,1,0.002
Loan ID,L041129,1,0.002
Loan ID,L041130,1,0.002
Loan ID,L041131,1,0.002
Loan ID,L041132,1,0.002
Loan ID,L041133,1,0.002
Loan ID,L041134,1,0.002
Loan ID,L041135,1,0.002
Loan ID,L041136,1,0.002
Loan ID,L041137,1,0.002
Loan ID,L041138,1,0.002
Loan ID,L041139,1,0.002
Loan ID,L041140,1,0.002
Loan ID,L041141,1,0.002
Loan ID,L041142,1,0.002
Loan ID,L041143,1,0.002
Loan ID,L041144,1,0.002
Loan ID,L041145,1,0.002
Loan ID,L041146,1,0.002
Loan ID,L041147,1,0.002
Loan ID,L041148,1,0.002
Loan ID,L041149,1,0.002
Loan ID,L041150,1,0.002
Loan ID,L041151,1,0.002
Loan ID,L041152,1,0.002
Loan ID,L041153,1,0.002
Loan ID,L041154,1,0.002
Loan ID,L041155,1,0.002
Loan ID,L041156,1,0.002
Loan ID,L041157,1,0.002
Loan ID,L041158,1,0.002
Loan ID,L041159,1,0.002
Loan ID,L041160,1,0.002
Loan ID,L041161,1,0.002
Loan ID,L041162,1,0.002
Loan ID,L041163,1,0.002
Loan ID,L041164,1,0.002
Loan ID,L041165,1,0.002
Loan ID,L041166,1,0.002
Loan ID,L041167,1,0.002
Loan ID,L041168,1,0.002
Loan ID,L041169,1,0.002
Loan ID,L041170,1,0.002
Loan ID,L041171,1,0.002
Loan ID,L041172,1,0.002
Loan ID,L041173,1,0.002
Loan ID,L041174,1,0.002
Loan ID,L041175,1,0.002
Loan ID,L041176,1,0.002
Loan ID,L041177,1,0.002
Loan ID,L041178,1,0.002
Loan ID,L041179,1,0.002
Loan ID,L041180,1,0.002
Loan ID,L041181,1,0.002
Loan ID,L041182,1,0.002
Loan ID,L041183,1,0.002
Loan ID,L041184,1,0.002
Loan ID,L041185,1,0.002
Loan ID,L041186,1,0.002
Loan ID,L041187,1,0.002
Loan ID,L041188,1,0.002
Loan ID,L041189,1,0.002
Loan ID,L041190,1,0.002
Loan ID,L041191,1,0.002
Loan ID,L041192,1,0.002
Loan ID,L041193,1,0.002
Loan ID,L041194,1,0.002
Loan ID,L041195,1,0.002
Loan ID,L041196,1,0.002
Loan ID,L041197,1,0.002
Loan ID,L041198,1,0.002
Loan ID,L041199,1,0.002
Loan ID,L041200,1,0.002
Loan ID,L041201,1,0.002
Loan ID,L041202,1,0.002
Loan ID,L041203,1,0.002
Loan ID,L041204,1,0.002
Loan ID,L041205,1,0.002
Loan ID,L041206,1,0.002
Loan ID,L041207,1,0.002
Loan ID,L041208,1,0.002
Loan ID,L041209,1,0.002
Loan ID,L041210,1,0.002
Loan ID,L041211,1,0.002
Loan ID,L041212,1,0.002
Loan ID,L041213,1,0.002
Loan ID,L041214,1,0.002
Loan ID,L041215,1,0.002
Loan ID,L041216,1,0.002
Loan ID,L041217,1,0.002
Loan ID,L041218,1,0.002
Loan ID,L041219,1,0.002
Loan ID,L041220,1,0.002
Loan ID,L041221,1,0.002
Loan ID,L041222,1,0.002
Loan ID,L041223,1,0.002
Loan ID,L041224,1,0.002
Loan ID,L041225,1,0.002
Loan ID,L041226,1,0.002
Loan ID,L041227,1,0.002
Loan ID,L041228,1,0.002
Loan ID,L041229,1,0.002
Loan ID,L041230,1,0.002
Loan ID,L041231,1,0.002
Loan ID,L041232,1,0.002
Loan ID,L041233,1,0.002
Loan ID,L041234,1,0.002
Loan ID,L041235,1,0.002
Loan ID,L041236,1,0.002
Loan ID,L041237,1,0.002
Loan ID,L041238,1,0.002
Loan ID,L041239,1,0.002
Loan ID,L041240,1,0.002
Loan ID,L041241,1,0.002
